"V2","V160A","V160B","V160C","V160D","V160E","V160F","V160G","V160H","V160I","V160J","V240","V242"
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,61
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,55
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,85
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,79
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,59
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,80
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,62
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,81
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,77
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,67
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,44
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,73
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,44
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,77
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,65
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,27
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,85
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,84
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,73
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,55
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,67
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,-1
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,-1
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,80
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,42
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,-2
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,65
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,80
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,25
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,80
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,62
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,80
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,49
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,32
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,46
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,78
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,61
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,49
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,81
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,76
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,31
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,68
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,76
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,65
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,85
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,39
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,44
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,59
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,84
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,79
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,69
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,-2
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,85
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,44
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,65
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,62
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,59
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,59
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,81
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,82
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,62
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,85
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,81
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,22
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,76
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,82
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,67
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,65
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,74
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,80
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,61
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,-1
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,61
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,69
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,72
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,49
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,43
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,33
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,48
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,36
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,61
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,47
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,76
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,81
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,36
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,59
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,75
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,69
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,60
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,61
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,49
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,59
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,69
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,66
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,39
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,31
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,62
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,29
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,65
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
